28237:2406,6906,42870,51980,45123,43400,20416,16964,14966,11887
28242:17,302,616,8,564,84,58,654,650,6
28246:10291,17,302,616,84,1102,866,787,654,650
28247:8588,58498,35559,32571,25182,22191,7211,6108,5381,3235
28279:17,654,58,650,616,568,1109,330,322,224
28300:17,302,354,616,84,654,76,1405,301,138
28306:168,984,11255,8860,7838,5480,4792,2318,2259,1867
28321:109217,98799,47781,42584,41664,23030,22703,20444,17198,12304
28354:6549,99039,16372,113588,108609,93628,73127,65904,54332,48643
28364:3196,2548,27070,17,10541,5111,616,8069,197,8
28386:616,17,302,1196,58,564,409,518,8,654
28402:16258,121313,118011,114607,103271,102742,101016,73031,66090,62680
28403:17,654,616,542,58,690,302,29,8,6
28404:17,5605,302,654,650,518,301,58,8,4967
28485:17,654,8,1405,616,518,58,289,245,1023
28492:81,262,986,2967,902,780,1276,546,508,8
28493:81,226,500,70,2379,1884,1749,5767,3756,3423
28523:302,616,654,542,61,58,17,1196,15,650
28525:122111,117884,116841,115652,113915,29620,1703,1239,899,542
28527:32829,18691,15560,11235,3982,44628,9354,1435,85504,49842
28543:2302,330,43602,9373,8156,5575,4542,4423,3323,2160
28544:6745,1987,17,27322,3307,1002,518,3142,2715,508
28553:17,302,2030,4802,654,616,508,238,650,568
28554:27012,19466,73003,21521,99062,96606,90214,88952,84732,73178
28560:121359,120356,118460,115445,112060,103444,101825,101702,99106,94030
28579:81,780,16404,13091,2700,731,656,500,327,76
28585:88104,67107,37015,36778,33809,29562,26725,22258,15437,7877
28606:17,302,654,616,17480,429,58,84,225,1102
28620:17,58,101,302,8,29,1804,654,616,289
28663:17,302,84,58,616,542,8,654,155,1410
28681:122111,117884,116841,115652,113915,1239,899
28683:17,782,508,302,81,15112,2194,76,8,6304
28691:1344,780,121296,118271,115754,111545,107735,105789,100102,98069
28700:47376,110614,28989,3860,8
28703:1099,49123,1402,1164,327,15770,9842,4148,718,262
28762:42585,69190,67372,52141,42821,26249,21682,19701,16452,12420
28773:508,17,564,226,650,901,719,654,542,354
28801:418,21813,1825,891,654,616,302,289,225,58
28827:245,94,19337,12329,1002,8483,2548,302,61,58
28858:45415,29049
28861:118195,109889,109052,105573,97697,94440,92147,90092,86131,78700
28862:398,3634,94192,78608,50268,44660,37507,37386,36885,35939
28873:698,616,17,2139,8384,76,5575,3288,1462,826
28876:1951,353,69190,14955,8153,7869,2548,1332,769,496
28893:17,8,518,84,616,302,101,4613,1405,2193
28900:873,8016,1360,1276,931,616,354,226,81,70
28908:81,7211,780,140,2241,986,500,226,3423,13544
28940:64457
28946:17,245,1703,518,353,616,302,4268,2268,1405
28973:650,294,17,10163,1131,356,76,40,121338,120926
29015:17,302,616,58,654,29,6,542,15,245
29029:17,302,654,58,650,616,285,182,162,138
29032:616,58,224,302,62,650,654,542,238,61
29038:1592,58227,924,53668,33833,26628,17510,13411,2318,1382
29045:17,302,616,29,354,1245,866,301,84,70
29046:95378,87334,28516,23565,22019,13815,10525,3546,1847,554
29056:245,17,1744,4268,710,508,2028,1382,654,518
29062:302,654,58,616,29,354,518,76,8,866
29074:17,58,542,1196,564,364,302,32,1023,518
29104:12597,3440,1917,1617,69
29114:1109,115539,115502,107180,100692,99153,93494,93051,92945,91531
29133:25145,10981,11590,5319,533,76,13971,8772,7926,5372
29135:361,17,2848,2265,866,76,58,7556,2512,1344
29141:20096,4138,1023,787,118963,118718,118227,110127,109256,106285
29239:947,931,17,1539,327,12266,3233,1119,500,7620
29252:15180,42089,13896,20416,2265,698,40,17,51980,42870
29338:564,65,616,518,245,15,508,327,70,3730
29368:17,302,654,1109,616,568,289,84,61,58
29387:71615,19291
29417:103305,78944,69859,65139,52443,40652,30598,26741,18994,4320
29424:17,236,76,19565,10595,3517,1709,866,698,650
29458:1803,90428,70796,54984,45388,43919,33910,32441,29161,24733
29465:17,654,58,302,245,4174,1102,354,84,999
29491:17,245,616,302,131,61,8,650,322,58
29497:81,140,5767,3423,1888,1749,780,500,226,7211
29524:302,866,654,616,361,17,58,861,238,542
29548:15754,17,302,8,5662,5303,14026,1410,616,32433
29549:168,2153,1326,1400,984,9417,8860,1528,1013,661
29557:2139,17,654,8,698,138,1471,616,302,117
29558:4671,7622,1451,42989,12861,2543,14259,8392,1468,311
29561:17,1023,15,654,518,94,901,84,76,58
29569:17,302,654,616,58,449,8,285,84,6
29573:10039,5097,890,76,3568,2139,4743,2414,1127,986
29607:866,76,87940,75803,32790,17839,15169,7504,7194,7011
29608:17,542,8,902,564,787,654,518,508,245
29620:654,58,289,17,15,302,1196,542,518,363
29708:17,616,654,302,58,650,486,861,542,62
29724:118388,31445,8084,104307,82972,74446,58470,50605,46241,35788
29725:6545,76,118791,102750,102586,93881,75809,71732,64511,62537
29763:1023,17,238,70,654,224,58,2200,2139,1558
29777:123216,122615,122412,120821,117737,117723,117509,113520,113239,112348
29781:463,113622,83670,32097,30718,20732,17787,16474,16188,15623
29786:17,2162,1558,55452,44917,33816,21366,19522,16742,13635
29837:44949,38004,9594,7334,654,327,302,84,17
29853:15947,7608,880,98723,54181,9655,508,122055,117104,114328
29864:616,302,58,8,508,84,76,1410,289,1065
29869:109738,87046,45021,32108,27627,10120,7997,7140,2097,211
29885:115906,114503,106557,94404,79352,60507,54806,46138,43542,34120
29892:533,2510,306,70031,62259,40900,36658,26656,13594,12720
29898:17,302,1410,508,65,58,1382,1131,1023,2200
29921:76,500,698,302,736,564,327,58,542,508
29923:17,236,1102,654,518,302,301,84,58,32
29943:26531,15204,56568,53369,13229,5567,5078,2509,802,565
29968:19648,11543,14993,5056,4023,76,83825,30196,8692,1069
29972:17,542,302,654,616,364,32,8,650,518
30064:542,654,162,58,15,861,650,616,302,61
30071:698,123233,122998,120710,111092,108111,107654,97722,97147,91769
30085:17,616,654,15,1822,650,8,578,518,493
30088:17,62,302,48,1187,2935,1119,891,654,616
30094:302,120636,120369,119936,119491,116489,116108,115675,115384,114749
30100:17,654,302,518,58,8,616,363,101,84
30111:17,84,1382,1023,787,2302,1405,1102,518,508
30151:36743,88939,46421,39446,32261,4032,83884,64973,6243,2588
30164:66125,22351,118688,116512,114929,99579,99175,94968,92198,79775
30212:67498
30219:9054,1397,2510,14268,4656,5975,306,50016,44227,13594
30227:1102,654,518,84,17,4967,3521,302,245,119
30247:379,4268,1002,245,3521,2955,4292,2715,1446,1370
30264:17,654,616,302,58,238,84,61,8,542
30282:17,361,654,302,84,76,58,616,354,301
30288:87634,76697,69605,64682,55391,53386,41996,36886,35870,34445
30304:15802,931,378,1539,245,11584,4755,371,226,70
30309:70,1468,508,226,1790,1462,297,168,42888,29816
30312:302,654,101,616,17,58,542,138,564,518
30328:1131,24775,13108,1077,46776,16468,76,34814,5512,3842
30354:17,8,616,302,81,650,542,363,58,654
30375:17,654,302,354,518,138,76,861,289,101
30392:302,17,736,654,564,616,58,8232,84,224
30396:58,84,8,1102,76,301,29,518,6,564
30399:2778,76,302,81,13087,9043,2600,2139,1682,226
30401:17,650,616,302,58,8,3101,787,182,1245
30417:302,654,17,650,76,787,32,3234,616,518
30453:17,616,654,58,861,302,4904,1196,554,61
30481:17,1884,70,76,650,262,5767,3137,986,780
30482:122776,121156,119256,115190,112956,112885,111689,109184,107294,107266
30543:107147,99994,88716,83055,61410,31490,21899,21855,16149,13308
30582:17,10291,354,70,2139,3214,787,650,302,301
30617:87195,86037,77877,71978,63132,57812,56058,53087,52095,46917
30621:76,38234,736,616,361,7273,2743,1535,1405,1089
30622:1617,12597,12495,93408,87205,69996,65161,55235,53415,52829
30626:122762,110104,107777,103775,96824,78853,47544,31883,31422,28693
30647:6906,42870,27364,51980,45123,43400,41636,20416,17839,16964
30670:58,654,302,616,15,518,8,542,138,76
30694:5671,741,22420,29000,13581,16717,55922,8772,57558,45609
30701:81,654,61,616,508,29,3423,500,84,76
30712:76,361,108705,108184,107935,107711,102913,102478,96828,93891
30721:17,8,616,508,302,70,5169,2450,1703,888
30738:1205,1410,4444,3618,1405,5150,8,2557,1987,1382
30739:508,17,30779,13088,4919,1451,1435,1099,947,866
30764:58,8,616,302,542,61,15,654,402,289
30767:8066,2548,245,7210,226,131,61,17,3841,1382
30825:302,17,58,616,6,29,61,84,15,101
30840:17,654,518,302,84,616,58,787,542,508
30874:17,8,787,3039,1382,302,58,84,45419,4719
30876:1326,8011,3789,1790,901,698,76,70,22891,17708
30886:76,616,564,17,2939,2139,866,508,361,358
30887:5567,17,113749,108715,104812,104273,94719,94041,86105,85837
30901:58,542,17,302,61,654,616,15,103,1196
30902:18114,13203,6614,40010,32352,20911,11396,6589,4363,63670
30906:30439,19489,17145,9354
30921:24032,85656,50463,98736,68947,67350,58835,49652,46178,39860
30927:302,58,654,29,8,84,76,1102,616,650
30934:616,17,861,58,15,302,542,486,29,650
30937:542,5363,3144,2414,698,500,96,40,118672,116199
30958:114430,113428,105642,98977,85483,84864,81575,80300,76690,75553
30982:33504,69909,35355,107384,52930,6156,986,70,61,118477
30984:114600,88637,16405
30990:138,70,17,1535,564,302,1462,542,289,76
31001:17,302,564,84,8,866,616,301,76,58
31004:123216,122615,122412,120821,117737,117723,117509,113520,113239,112348
31005:17,302,654,616,285,6,289,58,837,395
31016:8322,66557,24933,18743,9674,123216,122615,122412,120821,117737
31023:856,12937,72834,63130,27070,18872,18215,14059,13134,10966
31096:9313,5956,1772,12435,4508,2631,1878,18293,3265,650
31105:168,5480,984,719,8860,463,760,1326,10267,9417
31130:1002,13895,10451,15,7885,2548,2153,1069,353,17
31151:17,302,29,654,70,7029,3234,899,859,564
31159:2548,5111,3196,157,10541,8069,5627,27070,27094,14793
31225:53068,47258,42965,39596,28325,26444,20451,19288,14508,14106
31267:32320,3642,518,53077,10356,5927,3824,57626,31515,26325
31273:10923,120409,64949
31275:654,616,84,58,8,518,301,787,650,70
31293:616,17,654,542,15,861,302,58,564,289
31321:14237,68282,37838,13051,39089,3977,347,76,123171,121150
31345:114098,98162,93335,86821,33361,32431,30638,13091,11514,9346
31356:610,17,616,654,302,542,58,2030,61,29
31371:17,616,302,654,650,1305,866,736,301,84
31386:224,866,17,1245,55544,2121,899,654,356,302
31462:698,70,76,17,508,500,81,14444,2139,901
31475:122111,117884,116841,115652,113915,46671,1239,899
31497:97902,17071,13544,5180,780,550,356,262,97,122137
31499:118150,83943,64955,33901,27486,21931,12257,11732,2582,1730
31510:101917,98118,95692,95444,66646,53526,42547,29327,24983,14176
31541:15754,5662,14026,302,17,77310,66665,7003,5303,4210
31545:1121,17,1352,3107,378,31670,4755,2880,10687,4568
31551:17,302,58,76,224,650,616,508,1822,554
31563:168,719,4877,2318,1400,1230,34134,8860,5557,2632
31578:76,15720,14237,2289,1591,1030,901,564,302,75316
31585:18850,89994,86461,84210,83814,75173,69173,68624,62238,38736
31597:62870,47228,16686,94594,80867,80499,70125,64213,48932,31748
31639:117514,115440,108190,107301,105194,105017,104656,104350,103080,100623
31644:698,76,6303,358,40,81,17,826,546,1970
31653:840,3196,27070,6754,10541,7160,33763,2548,14793,13995
31687:302,1693,1245,866,182,87,120636,120369,119936,119491
31696:121654,109485,104129,81079,63371,60576,52320,44196,2021
31744:654,58,302,29,542,84,17,518,8,3
31806:56198,14092,5120,65429,62769,59585,33160,29030,10819,616
31890:67614,114078,107208,105193,91515,85494,83615,76942,72590,68909
31920:17,654,518,32,616,61,8,70,15,1023
31926:500,6127,262,18239,6491,226,947,302,76,17
31933:2265,76,2848,17,31633,866,168,123086,122351,119927
31937:42470,3304,2200,1955,1549,1405,891,861,486,131
31955:122248,122089,121814,120620,120598,119510,119129,118897,118386,117704
32010:17,616,15,654,554,302,58,6,542,322
32032:650,17,302,76,654,236,224,3235,508,84
32043:17,654,29,1102,650,273,224,138,76,113099
32072:18114,6614,63670,57987,53597,40010,32352,20911,20104,18137
32105:302,58,654,616,650,8,1196,182,162,84
32110:122587,120376,112642,105011,80929,53757,16658,2414
32140:17,1099,947,508,101,1402,1382,1119,873,710
32161:168,1528,984,719,5480,2153,463,14754,9417,5557
32165:17,4268,1471,1002,518,245,119,1382,535,364
32180:66694,57282,117804,116536,102720,85612,80187,70462,63658,62252
32185:68182,44371
32189:245,17,32,2302,947,616,131,8,1987,564
32191:873,17,1164,1360,899,70,45182,22280,13512,9926
32205:1730,5097,3568,890,4743,17,18425,4880,2139,866
32215:4942,4268,1332,736,76,4414,3521,2548,2139,1987
32242:59979,8566,4798,2980,1267,84326,44051,31133,18756,18221
32286:122111,117884,116841,115652,113915,1239,899
32300:364,17,542,302,654,58,15,8,650,76
32329:76,9662,5567,2275,1451,1023,834,64601,59251,57665
32338:76,2139,1790,736,262,140,81,2275,1764,654
32356:2292,17,138,6127,616,76,302,2139,361,301
32364:4802,17,616,302,1550,654,650,431,162,2937
32379:5287,5117,654,17,616,564,238,61,554,302
32409:76,17,8,736,70,3105,2414,1069,719,698
32422:50737
32439:654,302,84,58,736,1102,616,76,866,8
32451:302,654,616,29,17,2618,224,1136,58,3841
32477:30733,19528,18743,16965,8322,123216,122615,120821,120276,117737
32493:542,58,17,302,616,654,29,650,238,15
32533:16340,6545,123024,116303,105667,89593,86938,81315,64241,48384
32565:1825,101609,97056,94557,93090,91927,86818,85460,79649,77327
32571:17,422,8,518,5407,84,616,302,94,654
32580:111524,94358,84774,81134,79324,76918,74947,74425,74286,72727
32624:110752
32625:3423,7211,986,8511,8283,22597,13544,2241,780,17
32628:119051,99631,86915,84351,83869,83174,74076,70220,70216,70044
32641:26272,5452,68689,54147,48601,45365,32652,18260,7201,1382
32647:17,45,616,302,650,236,542,238,76,62
32656:616,17,654,58,302,155,3101,650,138,8
32675:921,54178,111031,107702,81708,75860,64343,62290,56455,21193
32684:17,58,289,101,2469,1804,616,654,8,564
32701:108635,16960
32715:23824,13895,23102,6379,68455,46994,25716,19433,2275,83706
32751:17,8,616,61,6840,650,224,364,302,81
32773:18287,13051,2139,654,224,69736,68282,37838,3847,2275
32776:3514,4797,4589,8694,1951,353,16127,12993,6417,1043
32780:1091,95594,84669,79575,46704,21005,15802,15287,11584,3704
32817:108744,104353,63862,56361,34687,33274,27597,27575,17381,9456
32822:29003,3157
32823:115622,112441,112213,99682,96195,88399,77997,72233,69159,65854
32843:12329,8483,2548,245,7838,4103,94,9417,2100,1528
32871:285,15,654,542,289,17,8,518,302,238
32879:17519,12115,2593,72766,56113,30452,16485,13504,9289,7415
32893:168,984,661,1400,8860,8733,5480,2153,1528,801
32917:61,81,616,302,76,65,10455,2223,650,568
32919:616,17,654,302,58,29,1196,322,15,285
32921:654,302,76,44578,44131,36848,14754,8960,5292,5254
32936:115924,112360,100847,96319,87021,83195,78848,75262,71609,71543
32955:17,302,616,58,1245,84,654,650,8,76
32978:17,302,654,363,94,2200,2030,1102,486,84
32984:472,17,245,542,1359,654,103,8,616,61
33005:76594,76357,93336,90254,85935,81722,74280,61929,54763,38382
33043:17,654,58,616,8,84,861,542,1102,564
33045:302,119282,116065,114006,112857,107706,106780,100021,97999,94521
33108:168,76,9531,2318,2153,1326,719,463,226,10267
33135:90833,71954,49937,49736,31171,28773,22028,13634,8498,7556
33136:17,654,302,616,58,84,76,354,70,29
33149:899,48,17,6450,84,518,4420,2935,947,302
33151:33504,69909,35355,107384,52930,6156,986,70,61,118477
33181:1535,616,301,17,302,84,81,58,986,654
33225:441,1410,710,564,518,17,245,302,8,3618
33232:273,616,11803,302,58,5702,1832,902,20114,10935
33268:52770,4112
33316:122111,117884,116841,115652,113915,1239,899
33346:17,2030,302,616,58,518,4268,654,84,32
33352:1187,48,899,1119,17,6450,4420,518,84,1276
33355:16596,121330,120899,120482,119612,112037,105704,102103,93881,93316
33364:17,4268,245,103,518,32,9572,1410,301,119
33373:17,616,76,224,654,508,302,518,354,94
33374:96177,54167,92196,63121,33055,2345,429,25
33406:74966,30317,20127,19885,15657,15371,14961,14951,9075,7684
33409:1201,518,17,8,84,58,353,322,245,29
33421:4671,7622,2543,8772,5975,311,2139,76,17316,5567
33432:84,564,518,302,17,5998,902,654,616,13273
33443:236,6496,6059,4268,3731,2919,554,285,238,101
33453:87670,63384,16034
33454:11637,36630,13277,6435,1608,947,17,104976,94583,90175
33491:226,81,5383,37827,19087,10600,5538,3307,3288,2548
33525:122516,113255,103073,100802,94872,94421,88658,86845,78776,71891
33528:58360,51952,3223,1804,1693,1405,861,81,76,17
33539:17,302,2030,654,616,29,58,84,354,787
33541:2153,168,5480,1460,2275,2139,719,6097,877,14754
33557:10020,71053,68034,39436,32970,31789,31072,24896,23950,19350
33561:22018,103264,115181,108387,98307,87273,83913,83430,80357,73498
33582:2898,103141,30598
33590:616,17,654,302,224,15,61,58,542,650
33614:120945,115458,114617,112379,110198,109495,108022,106013,105377,103226
33615:17,14636,4613,4300,518,9093,939,302,84,20931
33616:41065,18756,12266,8444,7372,5567,4967,3704,3509,3233
33621:53672,4117
33701:22506,19955,3407,2946,361,123260,122961,121576,119689,118864
33702:1604,39963,13893,7941,76384,16330,107792,105302,104301,98818
33707:81,780,226,70,731,616,542,17,654,8
33721:226,81,262,19087,13677,5538,3288,2548,2414,2139
33722:6186,119487,116326,101728,88128,84200,75592,75097,64599,57937
33737:17,302,58,564,616,554,8,654,238,224
33783:118861,118285,114614,112482,112275,108595,107315,102869,102666,102319
33787:616,302,650,289,76,17,1804,101,554,861
33807:168,719,8860,1400,574,9874,4792,984,8733,5480
33808:76,2614,10267,8860,1326,168,81,5480,2685,984
33809:564,226,81,2139,1344,698,117,76,19616,10267
33844:378,4755,76,3288,1352,189,3107,1527,931,654
33868:116416,57825,52139,16376,3918,2200
33869:113867,107878,94067,87279,86325,78797,77228,76114,73457,71752
33874:17,616,787,402,8,508,1987,654,542,496
33884:533,9054,4889,14268,6311,603,10981,8772,911,15506
33910:429,113663,99846,96605,82400,69735,69435,65565,56630,55749
33998:273,302,17,616,58,518,14721,11803,1832,94
34027:225,36541,26360,15207,76,65648,59746,14754,521,429
34041:70,2193,58,1099,84,81,2200,1535,931,650
34048:5468,68175,92702,51868,40639,35908,34675,33217,21541,105910
34068:875,1187,899,48,17,6945,14370,245,947,518
34092:56697,104766,89028,83353,54479,48337,37146,27165,14504,10775
34093:118522,114619,114230,110719,99539,93840,70386,69957,58048,45652
34105:1754,77581,805,385,120518,100590,92129,83173,80736,62840
34106:9354,8454,81,25114,14508,731,64,76605,72271,43783
34124:17,7003,616,302,8,5303,4032,696,58,861
34148:736,616,17,8,58,302,70,698,518,40
34172:5523,429,263,78361,56244,47321,27858,20408,16642,12128
34174:17,654,518,787,32,58,542,616,650,245
34179:80861,285,64384,60686,45660,22766,3190,1451
34188:58,84,138,1102,616,866,361,736,76,285
34227:10455,5262,2602,1348,650,236,62,58,45,8
34292:650,294,17,10163,1131,356,76,40,121338,120926
34304:616,17,32,15,1196,542,58,302,654,564
34309:7941,13893,37503,76,17,5851,2266,1471,1405,1102
34341:588,5697,40639,34675,33217,21541,103941,92702,68175,51868
34347:60217,50090,16299
34350:123191,122550,120331,119033,118968,118553,118429,117001,116924,116611
34378:68750,1158,953
34398:26415,25306,4453,90254,42438,39436,34866,23396,21376,21132
34403:37164,35426,19406,18994,16745,13695,120467,120221,103305,103141
34421:8,302,542,654,84,518,1535,616,58,1512
34433:168,984,1528,9417,8860,5480,719,14754,5557,2153
34468:81,3516,17,616,302,2241,229,15,650,262
34470:76,118825,114311,114238,113579,110400,109130,107073,106164,103500
34492:1069,17,564,650,698,654,616,327,302,226
34498:3177,902,616,8,14018,2733,1511,1410,1245,861
34499:12617,805,22801,5726,18892,4979,39619,33223,28166,15475
34511:12617,17,122545,119398,103476,103092,99359,97118,94520,90233
34512:168,1400,5480,10267,2642,8860,8733,7838,801,7711
34527:3374,780,1749,5767,3423,8511,7211,3137,262,16404
34529:302,58,654,76,861,84,62,650,1102,736
34541:931,710,947,873,245,1471,508,119,17,4755
34552:924,2547,26722,123105,122445,122066,119118,118946,117949,116071
34553:3389,17,1187,899,48,302,2162,1405,1119,875
34579:114939,106748,104250,101798,61189,24534,18996,17234,11015,7694
34594:112114,73175,69755,61348,61100,46937,24261,20213,9846,8168
34603:1913,6387,866,361,13420,8818,4738,2139,902,698
34628:116857,116411,107640,96519,70242,65936,64481,58050,48643,43199
34632:302,17,650,564,224,6759,5604,1511,1475,1245
34681:17,2194,924,238,4453,1164,873,500,353,7548
34697:40543,112852,105624,101574,98022,87724,86035,84930,83263,78778
34698:353,2268,1951,8,8457,4487,4268,17,518,245
34702:616,17,8,518,4268,1196,654,302,61,542
34709:6901,4146,2528,2354,8783,12093,6117,4093,27427,16658
34710:17,650,1245,654,224,8,861,616,302,182
34740:302,654,84,616,29,542,285,3234,354,289
34741:50023
34742:120981,118559,117666,105565,100971,97478,90635,89583,84929,84112
34753:75114,41620,16332,13016,8557,7630,6049,3739,2715,710
34794:75115,61636,40853,4245,1305,121404,120740,111950,109872,109043
34820:6491,500,17,18239,26885,81,6127,785,564,76
34833:17,654,1871,1558,717,616,302,285,245,76
34839:49244,80641,52854,76,2153,4453,2337,1528,877,698
34885:11448,1002,441,3506,16036,12217,11928,11260,5320,4755
34896:9043,10163,76,24381,14237,13060,11887,262,17,62976
34901:1784,76,8066,1344,698,535,70,5398,5287,2265
34917:66419
34936:112434,90412,34251
34973:698,81,40,14147,17,23950,14597,545,39436,15264
34974:654,616,17,15,61,29,542,564,518,289
34978:285,616,5998,1196,564,542,58,5117,1822,1102
35005:17,654,302,15,616,58,564,518,787,70
35021:17,654,650,302,1023,84,15,1382,616,58
35086:63964,60900,31225
35087:654,302,616,17,554,76,564,29,6,1196
35092:16166,37265,23467,15184,36088,36715,11351,34554,21366,899
35150:58,616,17,302,364,654,15,238,554,61
35151:17,616,302,650,15,58,1403,654,542,518
35166:37773,39668,29532,99712,69113,47327,44004,30977,17865,10519
35167:13894,2048,9497,4755,245,17,2880,1744,1526,986
35176:81,3423,986,226,13544,2967,1749,500,5767,2241
35211:106391,105317,85202,75903,69907,64535,49796,46547,40093,38284
35212:7334,9594,4475,787,24538,4671,3520,379,17,85445
35214:4979,33223,22801,18892,28166,10543,262,19089,500,17
35231:986,8283,140,654,508,70,17,22597,2967,616
35241:10536,3506,1002,441,31492,30778,18783,16036,14983,14955
35244:20710,108487,26380,2162,1600,899,119901,114983,109240,104383
35251:116542,108070,106200,102621,96960,96471,95140,93004,87634,87041
35275:1527,3107,10041,4825,2880,23191,6434,189,3172,1712
35297:56113,11800,82549,72766,64628,51035,17519,13504,12791,12115
35311:120945,115458,114617,113723,112379,110198,109495,108022,106013,105377
35332:616,17,564,302,138,1614,736,409,70,6
35348:302,17,654,58,8,84,29,650,361,354
35365:84,654,616,302,58,1102,29,285,15,787
35380:302,58,17,861,76,394,322,650,29,8
35448:18531,11556,2031,30348,19950,14414,7002,5955,3864,2008
35456:24775,1131,1077,206,46776,13108,377,34814,14825,12160
35495:17,654,302,58,2151,2059,508,650,616,542
35510:3372,17567,6503,226,30472,27241,19871,11563,7021,5522
35518:17,81,780,12471,3423,654,500,138,16680,7211
35525:70,17,698,500,361,112991,112906,110747,110172,110116
35558:8322,13077,51232,18743,31597,25985,24933,23923,13647,9674
35572:17,302,58,6,239,236,15,654,289,15522
35574:117771,58289,4719,62863,46592,28490,16107,15995,10560,9518
35582:3378,10178,64973,32261,7649,186,46413,45641,40483,40356
35593:650,35554,29745,11818,8582,7841,6508,5389,3323,2414
35623:48,1187,899,875,17,3389,1119,891,6450,84
35676:2510,1397,9054,10981,911,4341,603,10180,4889,106
35688:302,654,17,58,616,29,518,1403,650,1102
35730:118117,65972
35757:37196,27152,1023,162,2302,29273,5575,1987,899,787
35771:18645,78240,17055,1679,1299,17,8,123051,117913,104549
35806:101,17,554,302,58,654,73,84,616,518
35826:302,17,29,654,84,58,866,495,1476,1102
35850:17,302,58,654,616,1023,29,101,84,15
35859:8384
35900:17,616,944,1196,15,8,650,542,654,302
35932:58,616,3223,162,76,3101,3081,2831,1400,1086
35941:302,899,354,84,866,736,138,654,226,48
35969:6097,1326,168,801,984,463,297,8860,719,14754
35970:24880,119725,53261
35982:1749,81,1888,140,3423,3819,2967,564,226,14754
35989:58853,11973,2548,1002
35990:48724,25365,118607,117317,114114,101514,96031,82590,69899,66181
35999:76,81,25481,17,4671,698,508,327,719,500
36123:120804,118845,116830,116139,114051,113981,113273,110257,101432,100186
36135:17,70,654,302,356,1462,650,542,58,1332
36179:17,1126,518,1471,8,2115,1405,327,103,61
36185:23950,14147,39436,24896,14467,10020,5356,2291,545,224
36196:61716,14206,1211,6450,8,18384,2162,1119,947,875
36216:297,2579,2275,508,44922,14754,7132,2967,2414,1712
36258:219,2100,80125,49393,26985,19337,16150,12329,8483,7851
36268:1592,53668,33833,26628,13411,2548,17,120554,119399,119197
36313:654,58,616,17,162,61,302,8,542,29
36315:59623,8001,21879,301,40597,35534,35307,31926,24029,23599
36319:441,1002,16465,1256,29311,6315,3618,3506,1744,371
36330:17,302,58,483,1102,902,680,564,554,84
36342:1023,17,10310,4958,2765,1475,1451,899,787,650
36355:105524,27027,18476,9341,7680,5215,1919,123155,93023,87928
36358:616,17,12332,349,58,70,1535,698,542,654
36385:60059,56693,40825,29335,28416,2169
36419:122137,115631,110815,90213,75581,65094,40121,39851,19067,13544
36420:17,654,616,62,58,302,76,542,650,409
36468:654,302,58,17,616,285,162,1196,542,15
36470:2265,76,17,302,901,616,564,500,2848,2139
36471:901,302,58,564,17,554,8,3902,1196,654
36488:113484,106001,103489,94947,85169,82536,79251,72759,56491,48899
36499:1913,866,500,361,76,123086,119927,118687,115713,113989
36508:17,302,654,650,58,8,70,15,1462,616
36561:119563,111094,107948,106453,106027,100978,99221,97275,93156,91734
36563:44,22365,3137,238,224,10417,4394,2492,873,327
36564:986,81,3756,57656,5767,4048,2379,226,77296,65505
36585:2337,719,4755,2153,1744,1528,1400,1326,1287,698
36595:17,654,1305,3223,861,591,327,302,8,15583
36607:49230,115462,95123,83349,83166,60026,21015,19561,9054,2021
36620:1352,10041,3107,2880,5624,3172,1527,189,12990,8848
36642:118327,99621,96850,85260,53765,51091,26177,18400,11504,11501
36696:669,16965,113932,106901,104327,74475,71538,60427,56139,45886
36708:19132,70506,11092,22190,1280,68048,55270,40594,38640,34541
36723:105630,89362,59582,8611,103379,101845,101403,99721,97476,96445
36727:94793,64290,46406,41715,30095,22738,16404,13091,12406,10966
36730:58,17,616,302,542,1196,654,162,15,861
36797:302,17,1965,736,654,84,8,1382,616,564
36902:40,76,17,564,262,508,385,2139,500,70
36948:654,285,17,8,1405,650,302,289,15,542
36960:17,616,654,518,302,245,58,902,542,327
36966:90241,61809,39888,23314
37050:97770,87085,70219,63490,60756,56699,51780,44044,40022,39299
37053:669,112973,102234,101157,91027,88867,45886,19823,19528,8322
37058:17,70,1023,354,866,654,81,650,508,302
37078:81,14557,3423,1884,613,7211,3939,780,140,76
37088:81,262,3374,1749,8283,3423,780,550,29,16404
37160:4755,1352,3107,10041,1527,189,2880,6434,1712,3172
37165:84,518,1762,17,302,1102,616,138,70,736
37175:302,17,654,58,29,8,944,616,1102,866
37177:11576
37178:24948,108998,103858
37212:1604,13893,78787,52477,39963,37503,17825,5851,616,83595
37222:616,58,17,654,302,508,1535,542,245,162
37240:76735,62487
37291:157,197,27070,13995,8069,3196,947,429,225,76
37342:302,17,654,861,650,616,58,361,322,190
37358:11579,654,302,1102,650,285,58,17,5708,5670
37380:47228,94594,80867,80499,70125,64213,48932,31748,20706
37389:168,984,661,801,5480,1528,1400,1326,463,9874
37398:118152,117732,107255,92359,89880,75582,75297,59774,56333,49277
37399:1460,5738,3599,2548,1050,931,899,873,698,117
37404:17,654,302,866,58,616,29,354,8,518
37443:698,81,14444,17,76,986,616,238,226,70
37446:63048
